Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
DEU-ZOETISPV-2022-DE-00346,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1720751&_xt=AER&_xf=pdf""> AER </a>",2022-04-12 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
DEU-ZOETISPV-2022-DE-00357,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1718395&_xt=AER&_xf=pdf""> AER </a>",2022-04-07 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Apathy, Not himself/herself",1,1,
DEU-ZOETISPV-2022-DE-00367,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000105128&_xt=AER&_xf=pdf""> AER </a>",2022-12-16 00:00:00,Veterinarian,Germany,FEMALE,Cat,"Crossbred Feline/cat, Maine Coon",Solensia 7 mg/ml - Solution for injection,"Pruritus, Self trauma, Tiredness",1,1,
DEU-ZOETISPV-2022-DE-00374,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1724015&_xt=AER&_xf=pdf""> AER </a>",2022-04-19 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Crust, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00375,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1728209&_xt=AER&_xf=pdf""> AER </a>",2022-04-26 00:00:00,Veterinarian,Germany,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Miliary dermatitis, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00376,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1724459&_xt=AER&_xf=pdf""> AER </a>",2022-04-19 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Hyperthyroidism,1,1,
DEU-ZOETISPV-2022-DE-00377,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1724763&_xt=AER&_xf=pdf""> AER </a>",2022-04-20 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Pruritus, Skin lesion NOS",1,1,
DEU-ZOETISPV-2022-DE-00408,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1740654&_xt=AER&_xf=pdf""> AER </a>",2022-05-24 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,Pancreatitis NOS,1,1,
DEU-ZOETISPV-2022-DE-00410,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000005556&_xt=AER&_xf=pdf""> AER </a>",2022-06-02 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Increased appetite,2,2,
DEU-ZOETISPV-2022-DE-00411,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1739738&_xt=AER&_xf=pdf""> AER </a>",2022-05-23 00:00:00,Veterinarian,Germany,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
DEU-ZOETISPV-2022-DE-00439,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000058992&_xt=AER&_xf=pdf""> AER </a>",2022-09-14 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Dermatitis, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00456,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1734433&_xt=AER&_xf=pdf""> AER </a>",2022-05-11 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Crust, Licking, Localised skin reaction, Moist dermatitis, Reddening of the skin",1,1,
DEU-ZOETISPV-2022-DE-00460,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1735105&_xt=AER&_xf=pdf""> AER </a>",2022-05-12 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
DEU-ZOETISPV-2022-DE-00461,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1735101&_xt=AER&_xf=pdf""> AER </a>",2022-05-12 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
DEU-ZOETISPV-2022-DE-00462,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1735107&_xt=AER&_xf=pdf""> AER </a>",2022-05-12 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Tachycardia,1,1,
DEU-ZOETISPV-2022-DE-00463,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1735099&_xt=AER&_xf=pdf""> AER </a>",2022-05-12 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Otitis externa, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00472,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1735647&_xt=AER&_xf=pdf""> AER </a>",2022-05-13 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Bengal,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00476,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1734493&_xt=AER&_xf=pdf""> AER </a>",2022-05-11 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Dermatitis, Licking, Pruritus, Skin sore",1,1,
DEU-ZOETISPV-2022-DE-00477,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1736386&_xt=AER&_xf=pdf""> AER </a>",2022-05-16 00:00:00,Veterinarian,Germany,FEMALE,Cat,Birman (Sacred Birman),Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
DEU-ZOETISPV-2022-DE-00490,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1737801&_xt=AER&_xf=pdf""> AER </a>",2022-05-18 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,"Meloxicam Bioveta, 1,5mg/ml, Perorální suspenze, Meloxicam Bioveta, 5mg/ml, Injekční roztok, Solensia 7 mg/ml - Solution for injection","Circulatory collapse (see also Neurological and Systemic disorders), Death, Partial lack of efficacy, Vocalisation, Wheezing",1,1,1
DEU-ZOETISPV-2022-DE-00504,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1739723&_xt=AER&_xf=pdf""> AER </a>",2022-05-23 00:00:00,Animal owner,Germany,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,Chronic pancreatitis,1,1,
DEU-ZOETISPV-2022-DE-00506,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1739752&_xt=AER&_xf=pdf""> AER </a>",2022-05-23 00:00:00,Veterinarian,Germany,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Crust, Dermatophytosis, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00526,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1742029&_xt=AER&_xf=pdf""> AER </a>",2022-05-26 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Heart disorder aggravated, Tachypnoea",1,1,
DEU-ZOETISPV-2022-DE-00527,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1742023&_xt=AER&_xf=pdf""> AER </a>",2022-05-26 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
DEU-ZOETISPV-2022-DE-00555,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100952&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Other health care professional,Germany,MALE,Cat,Ragdoll,"FORTEKOR 2,5 COMPRIMES POUR CHATS ET CHIENS, FORTEKOR 2,5 compresse per cani di piccola taglia e gatti, FORTEKOR 20 Compresse rivestite con film per cani, FORTEKOR 5 Compresse rivestite con film per cani e gatti, FORTEKOR F 20 COMPRIMES POUR CHIENS, FORTEKOR F 5 COMPRIMES POUR CHATS ET CHIENS, FORTEKOR FLAVOUR 20 compresse per cani, FORTEKOR FLAVOUR 20MG/TAB ΕΠΙΚΑΛΥΜΜΕΝΟ ΜΕ ΛΕΠΤΟ ΥΜΕΝΙΟ ΔΙΣΚΙΟ, FORTEKOR FLAVOUR 5 compresse per cani e gatti, FORTEKOR FLAVOUR 5MG/TAB ΕΠΙΚΑΛΥΜΜΕΝΟ ΜΕ ΛΕΠΤΟ ΥΜΕΝΙΟ ΔΙΣΚΙΟ, FORTEKOR SABOR 2,5 mg COMPRIMIDOS PARA GATOS Y PERROS, FORTEKOR SABOR 20 mg COMPRIMIDOS PARA PERROS, FORTEKOR SABOR 5 mg COMPRIMIDOS PARA GATOS Y PERROS, Fortekor 2,5 mg  Tablet, Fortekor 2,5 mg, tabletten voor honden en katten, Fortekor 2.5 mg tablets for cats and dogs, Fortekor Flavour 20 mg, Fortekor Flavour 20 mg  Tablet, Fortekor Flavour 20 mg Tablets for dogs, Fortekor Flavour 20 mg tabletten voor honden, Fortekor Flavour 5 mg, Fortekor Flavour 5 mg  Tablet, Fortekor Flavour 5 mg Tablets for cats and dogs, Fortekor Flavour 5 mg tabletten voor honden en katten, Fortekor Gourmet 2,5 mg, Fortekor Vet. 2,5 mg tabletter, Fortekor Vet. 20 mg tabletter, Fortekor Vet. 5 mg tabletter, Fortekor sabor 2,5 mg comprimidos para gatos e cães, Fortekor sabor 20 mg comprimidos para cães, Fortekor sabor 5 mg comprimidos para gatos e cães, Fortekor vet. 2,5 mg Tablett, Fortekor vet. 2,5 mg tabletit kissoille ja koirille, Fortekor vet. 2,5 mg, tabletter til hund og katt, Fortekor vet. 20 mg Tablett, Fortekor vet. 20 mg tabletit koirille, Fortekor vet. 20 mg, tabletter til hund, Fortekor vet. 5 mg Tablett, Fortekor vet. 5 mg tabletit kissoille ja koirille, Fortekor vet. 5 mg, tabletter til hund og katt, Solensia 7 mg/ml - Solution for injection","Death by euthanasia, Elevated creatinine, Hypothermia, Inappetence, Leucocytosis NOS, Off colour, Polydipsia, Renal failure, Shock, Vomiting",1,1,1
DEU-ZOETISPV-2022-DE-00569,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000011908&_xt=AER&_xf=pdf""> AER </a>",2022-06-15 00:00:00,Animal owner,Germany,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Ear pruritus, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00574,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000046402&_xt=AER&_xf=pdf""> AER </a>",2022-08-19 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Decreased appetite, Lack of efficacy - NOS, Malaise",1,1,
DEU-ZOETISPV-2022-DE-00578,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000007621&_xt=AER&_xf=pdf""> AER </a>",2022-06-07 00:00:00,Other health care professional,Germany,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Diabetes mellitus, Hyperglycaemia, Other abnormal test result NOS",1,1,
DEU-ZOETISPV-2022-DE-00584,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000008992&_xt=AER&_xf=pdf""> AER </a>",2022-06-09 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"General illness, Inappetence, Lateral recumbency, Not drinking, Tiredness, Unable to rise, Unable to stand, Weakness",1,1,
DEU-ZOETISPV-2022-DE-00587,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000009004&_xt=AER&_xf=pdf""> AER </a>",2022-06-09 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Death by euthanasia, Lack of efficacy - NOS, Lameness",1,1,1
DEU-ZOETISPV-2022-DE-00588,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000008990&_xt=AER&_xf=pdf""> AER </a>",2022-06-09 00:00:00,Veterinarian,Germany,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Hind limb paralysis, Lameness",1,1,
DEU-ZOETISPV-2022-DE-00591,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000008994&_xt=AER&_xf=pdf""> AER </a>",2022-06-09 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Disorientation, Elevated globulins, Elevated serum alkaline phosphatase (ALP), Eosinophilia, Hypersalivation, Increased percentage reticulocytes, Restlessness",1,1,
DEU-ZOETISPV-2022-DE-00603,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000011300&_xt=AER&_xf=pdf""> AER </a>",2022-06-14 00:00:00,Veterinarian,Germany,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
DEU-ZOETISPV-2022-DE-00607,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000015368&_xt=AER&_xf=pdf""> AER </a>",2022-06-22 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Dermatitis, Pruritus, Wound",1,1,
DEU-ZOETISPV-2022-DE-00608,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000015367&_xt=AER&_xf=pdf""> AER </a>",2022-06-22 00:00:00,Veterinarian,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Licking, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00615,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000014817&_xt=AER&_xf=pdf""> AER </a>",2022-06-21 00:00:00,Animal owner,Germany,MALE,Cat,Chartreuse,Solensia 7 mg/ml - Solution for injection,"Quiet, Self trauma, Skin irritation",1,1,
DEU-ZOETISPV-2022-DE-00616,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000014019&_xt=AER&_xf=pdf""> AER </a>",2022-06-20 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Eczema, Pruritus",1,1,
DEU-ZOETISPV-2022-DE-00617,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000017373&_xt=AER&_xf=pdf""> AER </a>",2022-06-27 00:00:00,Other health care professional,Germany,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Hypoglycaemia, Other abnormal test result NOS, Pancreatitis NOS",1,1,
DEU-ZOETISPV-2022-DE-00623,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000016056&_xt=AER&_xf=pdf""> AER </a>",2022-06-23 00:00:00,Veterinarian,Germany,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Pruritus, Vomiting",1,1,
